label	text_a	text_b
0	您好，我正在看汉峪海风的房子	是的
0	觉得配套和学区都很好，就是离我上班远了点	今年保利时代比去年涨了3000
0	价格有少不！？	下午有时间出来看看吗？
0	业主心里价格多少钱卖啊？	我们推广的好
0	19年买入的？	是的
0	这个房子能不能看房	您需要住宅还是公寓
0	房价钱能优惠好多	你现在方便嘛？我带你线上看下房子
0	采光如何？电梯房低了我担心采光	对小区中庭的  没有遮挡  采光是可以的。
0	问下还有其他税费吗？房产证是那一年的？	贝壳德佑的
0	我一会过来看看，你再多找几套	那您不着急，慢慢吃。我还没开始😂😂
0	有房产证没	你方便留个电话号码吗？
0	你约吧，我带我老公一起，他没有看	汪小姐我加您微信
1	这套房源价格还有优惠空间吗？	没有
0	这套房源价格还有优惠空间么？	您好
0	有房子证？	50万总价的房子现在南沙是找不到了
0	这个价格还能少吗	看您方便的话，咱加个微信，到时候方便联系。这边再有合适的房子，我第一时间也好发给您
0	这套房子首付款大概是多少	现在实体暂时看不见，不过可以用我们独家的VR看房
0	业主的价格可以谈么	能看房了我与您联系
0	贷款能贷多少呢？	您今天有时间可以实地看看，还有周边小区也有不错两居室，可以对比下
1	中学呢	中学摇号四九中的本部还有西区，以及蜀华学校
0	这个价格还能谈吗	您有时间的话可以先帮朋友看下
0	增值税多少	首套房首付162万左右
0	什么学区	你好
1	最低首付可以多少	安这套房主算 首付最低14.1
0	这个房子最低多少	房子装修的很一般，但是户型格局没的说
0	您好，我想咨询七街公馆小区	商务公寓，是公寓不是住宅，首付五成
1	什么时候能够看房呢？	我先带您在线看看吧，觉得合适就可以现场来看
0	税有多少呢	很高兴为您服务，我在链家工作八年了，对商圈，交易流程都很熟悉，期间为几十位客户找到了心仪的家，您如果信的过我的话，可以把您的需求告诉我，我肯定能给您匹配到满意的房子，谢谢您的信任，祝您生活愉快！手机号！PHONE微信同步，期待您的来电
0	您好，请问周边配套怎么样	没有满两年的
0	一室一厅或者单间配套都可以	只考虑学堂湾附近的吗？
0	能看么，现在？	明天上午下午
0	这套房源价格还有优惠空间么？	您好
0	家具家电一起打包的噻？	每天几点下班
0	有你们说的大税么，因为我先前看的房子都有大税	你是这您方便留一下您的联系方式，我这边给您核实一下，完了给您回电话
0	这个房子是怎么情况啊	这两套都是白纸坊小学的
0	能跟我讲讲这个房子吗	吗？
1	这个可以一起看看	好呢😊
0	您好，请问周边配套怎么样	是白金汉宫
0	看房方便吗	我再看看
0	现在疫情期间能看房子吗	刚刚新出的房源
0	哦。今天可以看下吗？	好的。邹总。到时见
0	我看看时间吧	没有呢
1	一般产证上怎么写的？	产证上写的办公楼
0	这疫情能看？	😊要不之前的房子都是怎么卖的呀
0	好的，我看什么时间过去把这两套房看看	公积金首套是可以满贷70万
0	有毛坯吗	我微信PHONE
1	这个有没有网点	没有网点哈
1	采光怎么样，	采光都是没有问题的
0	这边的客户是不是首套，公积金的多？	看好可以商量
0	毛坯带车位吗？	简装的，但是和边套区别有点。
0	多少买进的	楼层是中间楼层6-10楼
0	这个楼盘有房产证了吗	契税1个点个税1个点
1	您好，请问这个房子周边有哪些学校？	4中，9中
0	这个小区，怎么样了	您熟悉这边吗？
1	附近生活方便吗	大超市3个
0	户型	东边户
0	价格可谈么	您孩子多大了？
0	是西边套吗？	这幢楼就是靠近水电路边上
0	什么时候能够看房呢？	有什么可以帮您
0	想看一下房源	我回头算首付给你看
0	可以看看	全国无房贷首付3成，成都首套房契税1.5%、个税1%、增值税5.3%
0	附近有啥学校吗	您在天津吗
1	其他费用还有哪些？还有议价空间吗？	有
0	说是205万，五一以后可以看	那估计是我维护的6楼的房子
0	您好，请问这个房子周边有哪些学校	嗯！好呢！
1	这个最低多少	首先要看得上房子业主才谈
1	现在有时间看一下房吗	可以
0	哦 现在没满五的话 税费大概多少	目前性价比最一套，总价也低
0	您好，我想咨询红墙国际小区	 好的
0	165万这个价格可以商量？	这个户型是东方巴黎最好的户型
1	看房方便吗	您大概什么时候有空呢？
1	有大税吗	有大税呢
0	您好，我想咨询#杨庄中区#小区	中区吧？
0	您好，请问这个房子周边有哪些学校	是吧
0	就是正常住宅交可交易是吧	是的
0	有按揭吗	这个价格是已经谈过的
0	您好，请问这个户型有啥优缺点	您可以和我说一下您的大致需求，我帮您筛选一下合适的房源，您自己在网上盲目的看的话，有些房子具体信息您是看不见的，免得耽误您宝贵时间，再说找一个专业的经纪人会给您带来更多的建议与省心。
0	还有这个房子是不带任何家具的吧	楼下都是住的
0	海杨城现在有什么可以看的	一期有套四楼的三房，60万
0	好的 我看看这周是否来看房 价格空间多少	这是我的名片，您可以点击名片复制我的联系方式。如果方便的话，您也可以给我留个电话，方便后续给您推荐合适的房子
0	是靠近美兰湖的吗	的户型
0	首付六月底吧	现在有购房资质吗？
0	小陈最近有房子可以看吗	我发给您
0	这套房源价格还有优惠空间么？	您好
0	就了解了中房和利海	早上好
0	天津限价房源在哪里可以查到	您好
0	房东拿这个房子抵押贷款了？	或者加我一个微信
1	视野如何	25楼的，总高34层，视野很好的
0	最低什么价格房东可出	车位和房子一起
0	您好，我正在看梧桐公馆的房子	公园置尚你看过没有额，小区里面有通气的单间配套或者一室一厅
0	有空看看	您好
0	二楼装修的什么风格	有没有兴趣去看看房子？
0	您好，我想咨询广隆苑小区	广隆苑对的是广外附小
1	明天能带看房么？	您明天几点有时间？
1	能少价？	那先看房子吧！喜欢在和业主谈价格
0	周边配套成熟一点的	这边给您看几套？
0	这个房子有增值税吗	清水的那套房子房东已经安了中央空调，地板，厕所也装好了
0	会挡光吗	有个12楼的95平台的偏门两室急售
0	想看一下房子	最近中海有新上的房源
0	全款610，就是不能贷款？	那天您可能没时间
0	有低价吗？	6层
1	周日能看吗？	好的 可以
1	家电一起的吗？	对，一起卖的
0	增值税有没有	你这边想要没有增值税的房子吗
1	附近配套齐全吗	离坪山中山中学和中山小心都不远
0	有现房吗 能看吗	您好！康都这套房子4点半之后能看，康都还有一套带钥匙的
0	什么时候能够看房呢？	你好
0	价格有少呢	同户型的房子我这边才成交过的，把握价格和房东心态都比较熟悉
0	其他费用还有哪些？还有议价空间吗？	一手房哪里有单价1.1万的
0	这个房子是国亭几期	有的，您预算打算控制在多少
1	您好，请问这个房子周边有哪些学校	有联中学区
1	中学呢	中学是派位的，稍等我编辑一下发给您
0	我能在看看这个房子吗？	这一套吗
0	有几套可以看？	带露台的要不要看
0	哦，我想知道大概什么时候去	我打电话
0	这套房底价多少？	您现在方便吗，我给您发起在线VR全景看房吧，实时同步房屋画面和语音，3分钟左右即可了解房子详细信息。
0	这边的客户是不是首套，公积金的多？	您是第几套贷
0	那带家私的什么价位	好租
1	是一期还是二期	一期
0	学区	有没有电梯是硬性要求吗？
0	新城中学的学区都有哪些小区？	您是对周边不是很了解是吗
0	有没有能看的，，	好的
1	家具不准备带走啦？	需要就留下  不需要就带走
1	可以看吗？	我约一下
0	您好，我正在看共和路7号的房子	姐姐微信加您了的
0	这个首付最低多少，二套	这套房子可以贷款100万，首付全下来是560万
1	您好，请问这个户型有啥优缺点	装修不错，自己住的
0	这个房子产权满几年啊？	这两所学校在湖里区已经算是挺好的学校了
1	您好，请问这个户型有啥优缺点	除了靠路
0	有位置好的吗	复式只有这两幢不靠近高架和加油站
1	您好，请问这个房子周边有哪些学校	海河中学，新华中学
0	您好，我正在看卓越世纪中心的房子	想租多大的呢
1	什么时候能够看房呢？	随时
0	能讲价吗	房东特别诚意卖
0	哪里的	你方便时我发你vr看看呀😊
0	青林是毛坯么	梅江河西中心小学比较好。
1	这个房子什么情况	价格目前可以谈3-5万
0	什么时候能够看房呢？	好的，没问题，你家在哪我去接你
1	您好，请问这个户型有啥优缺点	这个户型南北通透
0	这套房子价格还能讲价吗	方便的话可以把您手机号给我吗？有什么新房子我第一时间联系您，发给您。
0	你这边带我看一下	您好
0	这个小区附近生活配套	有些是改出来了一个厕所的
0	您好，请问这个房子周边有哪些学校	是的
0	能正常贷款吧	房主管一半
0	价格方面还有溢价空间不	先看房
0	能看房么	稍等一下
0	您好，我想咨询中山大厦小区	那个7楼的，我卖的?
1	现在可以看看吗	现在有点晚了
0	帮我问问最低多少钱	好的
0	是你们装修的？	这个房子，昨天卖掉了?不好意思。
1	还有议价空间吗？	业主没说底价,咱先看房,此房我带看了很多次,跟业主关系不错。如果您看完想买，我会尽力去与业主沟通,谈价格。
0	您好，我想咨询东景家园小区	?
0	明珠那里是不	金石都是两室的
0	周边有什么配置吗	2栋楼，有人管
1	请问首付和贷款是多少？	10万首付
1	大金燕  配套什么幼儿园 小学了	小学一样的
0	有家具吗	红树湾90万两居
0	你好 他这个满几年了	没有太多钱?
0	这个小区，南区北区的学校都一样？	那是回迁房
1	什么时候能够看房呢？	今天都可以
0	遮挡多吗	还有113平100万的毛坯房
0	周边教育配套怎么样	很高兴为您服务
1	光线如何	采光没问题的
0	最低多少钱啦	是的
0	能看房吗	我加您个微信  能及时回复您
1	周边生活配套设施怎样	虹桥小学和虹桥二中
0	您好，请问这个户型有啥优缺点	链家地产NAME很高兴为您服务
0	几期	供暖
0	您好，我正在看博大海蓝湾的房子	嗯嗯是的
0	这房子能上什么学校呢？	您是首付3成吗
1	采光遮挡严重吗	电梯2楼。小区可以去看看，这个小区就3栋电梯房，不用担心采光
0	可以看房吗	您这边方便留个联系方式吗
0	有家具吗	降价两万
0	不是说430不卖吗？	楼上的
0	方便看房吗	首付3成
0	可以早点不	您要出门吗？
0	有毛坯吗	嗯嗯，好的
0	有多大的议价空间呢？	可以的，你要过来看看嘛？
0	什么时候能够看房呢？	可以
0	临南大街？	怎么有意思😄
0	其他费用还有哪些？还有议价空间吗？	有兴趣吗？
0	19楼税费多少钱？	您看一下这种户型，恒大小三房一共这两种 两梯四户，中间两户超南 边户朝北
1	请问首付和贷款是多少？	这是铁路房子需要全款
0	6楼采光怎么样	主要看房主
1	9号楼会不会堵采光	不会的
0	价格可以谈吗？	业主诚心放卖
0	你什么时候有空带我看看你和我说的那几套房子呢？	我现在在带客户
0	有没有中央空调	有一套才74万
1	税有多少呢	按照最高贷款，税费42万，贷款贷80万，首付全部下来165万
0	能看房吗	好啊
1	离南岸近一点最好，还要考虑周围配套	华润公园九里，碧桂园江山赋，
0	不需要不需要，我自己可以过来看哈	现在有些楼栋在封顶了
1	您好，请问周边配套怎么样	周边配套很好的，发展10年
0	您好，我想咨询七街公馆小区	商务公寓
0	房子在几期	你都看262的房子了?
0	嗯 这个过户费 杂七杂八的税费需要多少?	朝铁路的
0	你好，我想看房	我发您看看
1	三期？	是的
0	什么时候能够看房呢？	您看您大概什么时候有时间，我带您实地看看
0	可以看房了联系你	早
1	这个房子可以上小学？	华山中小学
0	房子所在区域及周边介绍	初中是80中
0	房子有增值税?	你房子是同小区吗
0	到时我过来一起看	2楼这套带露台，就在小区门口这，位置还是很高的，业主也很诚心卖
0	什么时候能够看房呢？	方便的话可以把您手机号给我吗？有什么新房子我第一时间联系您，发给您。
0	大概降了多少每平	嗯 成交了上不了
0	这房子有大税吗？	大概5万出头
0	底价多少	西南朝向，不是正南
1	什么时候可以看？	周末可以看13楼的
0	什么地方	这个俩套打通
1	现在看房方便吗？	看您什么时候看，提前约一下
0	这是在东区还是西区	您有看过这个小区吗
1	可以谈多少	谈价空间不好说
0	利率多少	直接过来看吧
0	什么时候方便看房	你好
1	他这个515的有议价空间吗	可以谈一些
0	业主多少可以成交	这个一样户型，非常笋啊
0	装修好了吗	可以贷款
0	不要太偏，有配套设施，有学区	像奥园康城 华宇春江花月 
0	这个有没有网点	小区停车情况一般
1	你想带我看看么？	这套房子有钥匙，可以实地去看，也可以VR在线带您看😁
0	您好，请问这个房子周边有哪些学校？	我们这是业主自己登记，真实报价的
0	这个是全款吗	我发你看看。
0	有证吗	只要60多的是吗
0	什么时候能够看房呢？	您好
0	有房本吗	有的
0	我想看房	您来了 我立刻返还您
1	这套房源价格还有优惠空间吗？	房东诚心出售 可以谈的
1	我想看看房子	可以，您最近没在大连哈
0	好久可以看房	您要过来看看吗
0	有多少优惠，毕竟房子不是你们带我看的	但是我们有12大安心服务承诺
0	你好，产证什么时候满是2年	需要实地去看一下房子吗
0	这两套都能看么	上午大概几点钟？我给您安排好
1	一会能去看吗	估计几点呢
0	你好，这里小学是哪里啊	江北中学
0	光线不好，是吗	你点开图片，逐一看看
1	大概业主多少空间	空间是有的，但不是说很大的
0	这个价格还能谈吗	精装修，业主跟诚心卖，采光视野都很好，看房提前约比较方便，
0	好的。这个房子靠马路不	1栋
0	好的，过二天去看看	您好
0	我见有的都带的家具，家具也带着一起卖吗？	满二的
0	你好，这个房子上那个小学	可以线上vr看房～需要帮您详细讲解一下吗？
1	可以看房吗？	可以可以
0	68万能研究吗	这个成交价您能看到，房主那边也能看到，卖房子房主都觉得自己房子好，之前那个也不是精装修的，房主这边现在报72这个价也不算高
0	您好，我想咨询山海津小区	好的?
1	价钱业主还能谈吗	看了房喜欢再谈吧
0	交通便利，配套完善一些的就行	电梯楼，可以的
0	能聊多少	南北2居
0	是不是被旁边新修的遮住了？	不朝润达丰
0	那装修那些送家电吗？	这个是麻章首个公寓项目
1	哪的学位	中学是深圳市桃源居中澳实验学校
1	房子在哪里？	这套房子在杨庙大道46号，是嘉善县的
0	这套房怎么样	参考一下
0	有大税是吧	您预算多少
0	17号楼有没有毛坯？	对
1	啊那价位还能谈吗	不是很多
1	现在看房方便吗？	现在看吗？
0	其他费用还有哪些？还有议价空间吗？	契税首套4.3万，二套12.9万
0	是毛坯房吗	这房子 房产证肯定是一楼
0	你好，请问这个是哪的房子？	同德花园有个一楼带院的
0	你们这边能优惠多少钱呐？	如果您考虑一手房，可以留个信息给我
1	晚上看不到采光吧	采光没问题，我去看过?
0	这是什么户型	您是买房子还是卖房子
0	他这个看江景的话还是有遮挡	您方便加我微信PHONE
1	这个可以去看看的	可以
0	组合贷也不行吗	加你了，通过下。
0	毛坯？	小学一般，中学还可以
0	富丽苑的什么时候可以看下？	您好
0	什么时候能够看房呢？	好久到
0	能谈到多少呢	这套房子在26楼
0	你好我想先问一下公积金缴纳多长时间可以贷款啊	想买时候我带你去看
0	几楼的采光咋样	楼层这东西物理属性改不了，您看看这两个
0	那个710如果小卧室有挡，不知道挡多少	现在说的700
0	这套房源价格还有优惠空间吗？	您好
1	你就不能先给我看看户型吗	我线上带您看看房吧？
0	属于哪个小学？	您是考虑自住还是学区
0	家具什么的都带着吗	嗯嗯，屋子里面所有东西都有
1	现在可以看吗	这个没有钥匙
0	3楼和7楼同一个户型？	那就是有贷款记录的，那需要首付四成的
0	但他配套比这边好	??是的，好房源不等人
0	给有增值税？	现在有一套非常好的，
0	今天看不了房子了	哈哈哈没事
1	2楼左右的单价怎么样？	看装修，要是也是这种南北通厅通卧的户型，老式装修单价得8200左右，装修好点的得8500左右
0	您好，请问随时可以带看吗	您好
1	您好，请问这个房子周边有哪些学校？	高新园区中心小学
0	可以看房吗	找到适合您的房子
1	什么时候能看	随时！！！
0	请问下永泰园对口小学	不一定，得看当年生源
0	里面有税费问题吗？	鸿翔花园是大花园社区，70年产权，民水民电
0	要求全款吗？	还有一个
1	这套房子可以看吗	我约下
0	毛坯呀	你是首套
0	这样的房子小区还有吗	有空实地看一下，更直观
0	这套房源价格还有优惠空间么？	您好，您之前咨询的房源户型很优质，您有时间去看看吗？
0	什么时候能看	您留个联系方式，我约好了告诉你
0	有证吗？	百分之二十五
0	没有证吗	在武汉不是唯一住宅
1	上哪个小学呢	常秀家园对应的是海淀育鹰小学
0	自如装修那套可以看嘛	明天吗
0	您好，请问这个房子周边有哪些学校？	不着急
1	我说的顶楼那个能看吗	可以
1	我想看看	我在线上带您看看吧
0	毛坯吗？	因为公积金贷款贷的少
1	这套价格最低好多	喜欢可以先过来实地看房子，我可以去帮您们跟业主沟通
0	周六能看嘛	还都是北花园
1	价格空间大吗	现在空间不大
0	这套房子额外税有多少	您点下同意就行
0	这套房子能贷款多少	15年的
1	这个是一期？	一期的
0	都是这种户型吗	要不咱们一起看看房子
0	确定能看哈	行，那我到小区门口等你
1	以前你们怎么交易这个小区的房子	正常交易啊！
0	什么时候能够看房呢？	您好，您之前咨询的房源户型很优质，您有时间去看看吗？
1	那首付和税的一起多少钱	佣金成交价2%
1	明天看房可以不？	明天什么时间呢
0	南北通透吗	一楼的
0	您好，我想咨询远太大厦小区	好的
0	现在有时间看一下房吗	嗯好的
0	能优惠么	您目前没有购房资格，买不了
0	您好，请问这个户型有啥优缺点	哪个小学有要求吗？
0	家具家电一起打包的噻？	留个您联系方式
1	能看里面吗	嗯嗯。可以的。
0	是老校区？	这个是玉泉岛这边的南师附小
1	和其他一层方便看的都看看	嗯嗯，可以。我多给您找几套
0	这个小区是不是也有高层	您总房款预算是多少
1	看房方便吗	不太方便，业主目前签不了合同
1	但是总价超过预算了，就问下有没有议价空间	空间有，不大
0	这套房子最低多少钱	业主很诚信卖，您可以先来看看房子，如果房子满意了价格到时我帮您去和业主沟通，房子我维护的，业主很好说话
0	您好，请问这个房子周边有哪些学校？	主要比其他挂牌都高，客户不是首选，有意向出价的都不高，现在买房客户都是对比出价的?，我们也想帮您卖好价格，行情不允许啊
0	您好，请问这个房子周边有哪些学校？	这套房子看房方便
0	首付多少	看您贷多少年？
0	房子在几号院啊？	喜欢6号院？
0	什么时候能看	😄，中原也是一个点
0	我想了解一下读龙舟路小学的学区房	?多大的，我有客户
0	东区还是西区	近卫还可以谈
0	可以看看吗	您点击进入vr带看就可以
0	我想看几套房子	有的呀
0	是毛坯吧	可以看，需要预约
1	有按揭吗	有按揭，有十几万欠款
0	价格还有多少空间	契税首套1.5%，二套三个点
0	那这房子什么时候满两年	业主自己的房子没个税他就会提高房价。羊毛出在羊身上
0	这个大体价格能有多少啊	这个房子上个月刚降了五万
1	配套小学中学是哪个，??占用吗	最好越早越好
0	价格能谈多少	您的心里价位是多少
0	这套房子是什么情况	您是首套，还是二套？
0	价格可谈吗，不需要家具	房子咱之前看过没
0	能做高贷款吗	怎么称呼您呢？
0	这是几栋？采光怎么样？	老师您这边是考虑几期的呢？
0	可以看房吗	您是不是之前关注的
0	采光？朝向？	或者方便说下您需求嘛，在帮您多匹配几套房子。
1	你好，我想看一下这套房子，	您什么时候方便？我帮您约一下业主
0	这个是几期的？？	电话里说
0	可以按揭吗？	备了的
0	能贷多少	或者你也给我你手机号
1	这小区不是临街嘛	小区是临街，第二套房子是对着小区里面的，所以不吵
0	哪个中学，我主要为孩子上学	你周末有时间看房子吗？
0	付款要按什么比例	有的有 有的没有
1	明天能看看吗	约下业主
0	对了有没有税	我给您约下
0	现在能看了么	她这房子要是46.7能卖的话，或许会有人买，
0	可以看吗	应该有的，不知道为什么没有了
1	全款买的话，税费多少？	全款买税费最低
0	可以贷多少年	马上算
0	能贷款吗	有合适我联系您
1	税费高吗	税费有4万多
0	您好，我想了解恒基国际即将上架的1室房源报价。	方便加您微信吗
1	这套采光如何？	良好
0	请问这个房子还有得谈吗？	要不你选择2楼
1	今天能看吗	我打个电话问一下
0	简装？	上海的房子，炒房已经晚了
0	有家具吗	您哪天有时间可以实地看看
0	什么时候能够看房呢？	您好
0	缺点不少，价格能优惠吗	您什么时候有空
0	在哪里点	打开贝壳找房了吗
1	小学呢	这个是公寓
0	C区有没有房产证	快满二年，没增值税
0	是万科几期的	73.4
0	带装修吗	均价16500
0	能看房嗎	您哪时要？我好提前约业主安排时间
0	五号南街坊吗	中弘中弘广场考虑嘛？  住宅楼一居
1	几楼的？价格能谈多少？	业主没说底价，合适再谈，空间应该还有个几十万
0	能看吗？	好来。打了三个电话没人接。李哥
1	在那个位置呢	华新路和建设大街交口就是中海拍的地块北边，
0	请问这套房有增值税吗	您看看这个套三怎么样呢
0	什么时候能够看房呢？	您好
1	几期可以说吗？	是D座
0	三楼是不是挡光	6楼顶
0	什么时候能够看房呢？	有
0	你不是说有装修好的可以看一下吗	嗯，我怀疑是假房源，拖时间给您配其他房子的
0	买它要交多少税	好的
0	凤城楼70那个能谈多少	怎么也得试试给他往下聊
1	您好，我想咨询畔山御景花园小区	之前有过来看过吗
0	不是三牌楼小学和50中吗	你是要三小五十中吗？
0	精装？	好的，稍等
1	南北通透么	对 比较好的
0	金角    银角？啥装修？	和咱们看的全阳的户型一样
0	什么时候方便看房	你好😊这个房子性价比不错，明天业主正好在这边，看房比较方便，建议你明天有时间方便过来看一下这个房子，我再帮您约两套类似房源，您也好做一下对比😄
0	你好，有房产证吗	低点首付 高点贷款能承受吗
0	你好，请问蒂凡尼这套房最低买多少	你看过房子没
0	下次来一起看了	步行10分钟左右
0	您好，我正在看和润幸福城的房子	您贵姓
0	你好，请问这个房子在哪儿	可以的
0	您好，我正在看上大阳光乾宁园小区	我这里没有哦
0	能贷款吗	但是这套房单价低
0	周边有什么配套	您现在方便吗，方便的话我VR带您了解一下这个房子
1	您好，请问周边配套怎么样	盒马生鲜
0	利率多少	均价16500啊
0	房子价格大概能谈多少	确实不行
0	有证吗	40
0	这个家具家电是不是到时候他弄走？	您看看这几个
0	你好，这里小学是哪里啊	代招的
0	初中呢	是的，去年第一批
0	你好，这套嘉园下午可以约看吗。	嗯嗯，稍等我一会
0	地下室怎么采光	嗯嗯，是的，交界处的位置
0	我同事想买，你了解下2房的多少钱单价比较合理？	这是2房
0	我有想法先看一下	您电话多少呢？
0	靠河边吗？	不是
0	你好   可以看房嘛	还是现在想在线上看看哇
0	楼层有点低，是临街吗	这套房源是万豪城15楼的房源，中间楼层，产权清晰，房子也挺优质的
0	这套房源价格还有优惠空间吗？	这个房子现在卖房意向不确定
1	顶楼是什么户型？	户型顶楼的少了个阳台 面积小3平方
0	2000万能下来？	这房子真的很不错，地段位置，比陆家嘴好太多，一年四季景观，地铁口，2号线世纪公园站0距离，
0	什么小学，初中？	您主要是想咨询学区房？
0	您好，我正在看三官堂的房子	购房资质 钱
0	税费预计多少	也是安苑的
0	采光好不好？	两梯4户
0	中间位置吗	都是中间位置和660的栋楼
0	贷款可以么	5
1	几楼有太阳照到房间吗	朝南的就有阳光
0	您好，请问这个户型有啥优缺点	200万以内就能买到的洋房小区
1	还是可以用公积金贷款？	公积金可以使用两次，但必须是分别使用
0	其他费用还有哪些？还有议价空间吗？	您好，这个房子我很熟悉，实地看过好几次，您这会儿方便吗？我打电话跟您说讲下房子情况。
0	边户吗？	对的，
0	哪里的	这套房子在7层的
0	有现房吗 能看吗	旺海国际 有小区环境 我问问现在能看吗？您稍等
0	这房子带装修嘛？	确实不便宜呢
0	您好，请问这个户型有啥优缺点	有什么需要咨询可以加个微信吧！?
1	你看一下能不能带看	嗯嗯，
0	毛坯还是精装？	哦
1	2号楼有高税吧	对
0	会挡光吗	影响不大
1	价格有多少浮动	基本没有了😂
0	这个有房产证吗	有的
0	您好，请问这个房子周边有哪些学校	还有两套龙贤苑的，世纪城这边一室的比较少，性价比高的就更少了
0	这套装修怎么样的	我建议你买翻新的房子，可以做低首付那种，这样你首付成本低，翻新的房子也更好出租
0	9号楼会不会堵采光	我5号楼目前没有合适的
0	帮我约几个龙门的	您这边总价预算多少呢？
0	有房子证？	是公共用的
1	这个房子能看不	我问问业主
0	光线不好，是吗	?
0	现在可以看房吗	您好
1	他是带家电？家具？	这个房子带家具家电
0	有证吗	户型不一样
0	能看了吗？	昨天晚上约的房子，租户还没回我信息
0	临马路吗	小区挨着玉兰园
0	可以看房吗	这套房子房东跟我们很熟，打个招呼就可以带您去看。
0	有个123平方的 什么户型	产证面积大小不一样
0	小学读哪里？	这套房子业主价格也是还有空间谈的。
0	有房产证吗？	那我看一下业主这边什么时候到
0	您好，我想咨询金河谷四期小区	您是多大面积的？
0	五桥吗	万人摇号 房子只有几百套
0	您好，我想咨询博雅豪庭小区	东湖路小学
0	是家具家电都带吗	方便留一下电话吗？我核实清楚了第一是时间联系您
0	其他费用还有哪些？还有议价空间吗？	 您好
0	6楼采光怎么样	我随时都可以
0	你好   这个房子怎么样	安宁我们还有东湖世家在卖，133.142.160炖，200多平米。
0	什么时候能够看房呢？	您好
0	有高税吗	今天有时间过来看看实房吗
0	都看看 一天能看完吧	好的。
1	有学校么 附近？	小学是优胜路小学丰收校区，
1	三楼会不会挡光	一点不挡是不可能的
0	我就想了解一下 按首套的话 首付几成	2万。
1	周边配套，教育，小区环境等	人大本部肯定要好一些。
1	还能便宜吗	能商量
0	看房方便吗？	您是换房吗？
0	可以去看看	双面胶
0	采光怎么样	是的
0	临南大街？	价格还是什么
0	最低价多少	这套房子在1号楼
1	房子能贷款吗	可以贷款，但是不能公积金贷款，这套房子是公寓。
0	就是这个价格空间不大，家具家电全送是嘛	结果小孩不来合肥
1	首付，，杂费及月供能不能帮算一下	请问您是首套贷款吗
0	您好，我想咨询远太大厦小区	明下午4点可点
0	金丰北区南区都行	现在价格涨了，240买不到
0	那不方便看呀	红郡外面的目前进不去
0	什么时候可以看	好的
0	这个地方在那里？	2个房间的有个房间比较小
1	加上税费总价大概在多少？	具体的价格表发给你微信
0	我见有的都带的家具，家具也带着一起卖吗？	也要看，有的带有的不带
1	明天能看吗	可以
1	这里小学读哪里	小学是碟子湖小学
1	想看看	你这边安排什么时候
0	那这种情况能买吗	就可以买
0	全款吗	定金要求高
0	配套教育呢	没有去过这个房子
0	看看上面那个房子	您好，您之前咨询的房源户型很优质，您有时间去看看吗？
0	这个房子是税高是吗	340万和400万，三房和四房
1	这个房子能看不	您想什么时候看房
1	家具家电能不要吗	可以和房东协商呢
1	意思是我们33号现在买房都要全款了呀？ 那不是不好出手了	要不然就只有客户自己找银行贷款
0	有其他不含家具的吗	这套房子在的
0	哦。一期的呢？	比如学校、总价、几房、我给您多推几套
0	这个房子是否有增值税	能的
0	这套房啥情况	您如果要看的话，我的提前预约的。
0	这房能谈多少😏	五层能接受不咱们
0	小平是落地的不	有个一楼田字格
0	可以公积金贷款吗？	不远
1	什么时候方便看呢	您什么时候方便
1	我想看下房子	嗯嗯好的，我带您vr看下
1	这套房源价格还有优惠空间吗？	房子您看中了还可以谈的哈
0	明天上午能看吗？当面聊	446万肯定不行
0	家具家电一起卖吗？	您什么时候方便，带您实地去看下？
1	顶楼是刚搞的装修吗	这个装修应该是新搞得
0	您好，我想了解琶洲新村即将上架的1室房源报价。	您说一下区域，我帮您看一下
0	方便看房吗？	您手机号多少，我加一下您微信吧！
0	您好，我正在看禾粤尚德居的房子	看面积
0	现在是什么学区	中学改了
0	一期还是二期嘛？	不临路
1	这套房能看么？	您这边多久有时间呢？
0	什么时候能够看房呢？	您好，您发的房子还在的，贝壳平台所有房源，均为真实在售房源，想看看吗？我可以帮您约业主时间。
0	有房产证吗？	这个二期的
1	采光怎么样	西向阳光最好的时候，12点就开始进光了
1	下午可以来看看吗	下午大概几点钟？
0	对口中学有哪些呢？	这套房子在5楼
0	普通装修，现在出租呢	刚才看了一下，那边均价一万五六这块了，您考虑卖多少钱。可以给您登记多少，然后有客户推着点
1	这套啥时间满二	这个房子刚刚交房
1	有无产证？	是的，暂时没有产证
0	这套房子怎么样呢	我的电话是PHONE
0	带小学不	可以呢
0	我现在说的不是税	楼层好点的单价高一些
0	你先算下68万我承担增值税后，我拿到多少？	看哈反客户应
1	价格还能优惠吗	我先带您线上看一下房子吧  如果您觉得可以 价格能研究
0	3202似乎是毛坯，难道是3205？	哦哦  
0	片内小学、初中是哪所	您好
0	这个楼盘有房产证了吗	不好意思
0	配套怎么样？价位？	新房现在有洋房，高楼现在已经交付了
0	首付大约多少	您首付预算是多少
0	增值税有吗？	十五六万转商费
0	什么时候能够看房呢？	还是想看前海五六百万的房子呢
1	全明吗？	对
0	什么时候可以看	那您留个电话
0	底价多少	您好
0	我想看哈房子	稍等
0	那这套去看一下吧	我10分钟到
0	你好，明天有时间带我看下房子吗	好的
